liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error,Transfer_Observation,Comment,iteration,time_asp_1000,acq_value
Viscosity_std_505,rLine1000,300,33.49425847,16.79036743,FALSE,10,10,0,0.8683,91.41331816,0.249472545,-4.229511639,Complete Transfer,Blowout before,,109.4138214,28.22060184
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",33.49425847,16.79036743,FALSE,10,10,0,0.8683,152.7953751,0.848069685,-3.22935024,Complete Transfer,Blowout before,,109.4138214,28.22060184
Viscosity_std_505,rLine1000,1000,8.813362096,37.84028937,FALSE,10,10,0,0.8683,203.2690759,0.794637302,-8.483553833,Incomplete Dispense,Blowout before,,159.8909367,21.32983029
Viscosity_std_505,rLine1000,500,8.813362096,37.84028937,FALSE,10,10,0,0.8683,133.9730675,0.423422854,-2.470838574,Incomplete Dispense,Blowout before,,159.8909367,21.32983029
Viscosity_std_505,rLine1000,300,8.813362096,37.84028937,FALSE,10,10,0,0.8683,106.5574024,0.248204856,-4.716167353,Incomplete Dispense,Blowout before,,159.8909367,21.32983029
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",8.813362096,37.84028937,FALSE,10,10,0,0.8683,203.2690759,0.794637302,-5.22351992,Incomplete Dispense,Blowout before,,159.8909367,21.32983029
Viscosity_std_505,rLine1000,1000,43.18305115,7.278615748,FALSE,10,10,0,0.8683,225.5872006,0.854247849,-1.618352012,Complete Transfer,Blowout before,,180.5459946,14.48075431
Viscosity_std_505,rLine1000,500,43.18305115,7.278615748,FALSE,10,10,0,0.8683,143.6707842,0.42642451,-1.779451835,Complete Transfer,Blowout before,,180.5459946,14.48075431
Viscosity_std_505,rLine1000,300,43.18305115,7.278615748,FALSE,10,10,0,0.8683,111.589864,0.255344716,-1.97523287,Complete Transfer,Blowout before,,180.5459946,14.48075431
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",43.18305115,7.278615748,FALSE,10,10,0,0.8683,225.5872006,0.854247849,-1.791012239,Complete Transfer,Blowout before,,180.5459946,14.48075431
